Pre-Filing ID,Candidate UUID,State,Level,Role,Jurisdiction,Jurisdiction OCDID,Electoral District,Electoral District OCDID,Office Category,Body Name,Office UUID,Office Name,Seat,Number Voting,Number Elected,Candidate Name,Candidate Party Registration,Candidate Party Roll Up,State Party FBID,State Party IG,Incumbent,Phone,Mailing Address,Website (Campaign),Website (Personal),Email,Photo URL,Facebook URL (Campaign),Facebook URL (Gov),Facebook URL (Personal),Twitter Name (Campaign),Twitter Name (Gov),Twitter Name (Personal),Instagram URL (Campaign),Instagram URL (Gov),Instagram URL (Personal),Wiki Word,Youtube (Campaign),Youtube (Gov),Youtube (Personal),County,Source,Source Type,Candidate Status,Inactive Date
,9ccf0240-8fac-5bdd-ab44-11cc3c2d8138,DE,administrativeArea1,legislatorLowerBody,Delaware,ocd-division/country:us/state:de,Delaware State House district 22,ocd-division/country:us/state:de/sldl:22,State Representative,DE State House,f0257e8c-c770-4810-a6b1-032722010eb8,DE State Representative,District 22,1,1,Michael F. Smith,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,TRUE,,,,,,,,,,,,,,,,Michael_F._Smith,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,fc61f38a-a45d-5957-ae9a-b3e372bdf7ac,DE,administrativeArea1,legislatorLowerBody,Delaware,ocd-division/country:us/state:de,Delaware State House district 5,ocd-division/country:us/state:de/sldl:5,State Representative,DE State House,f0e08bca-ffed-4fff-8b94-971f28fdd843,DE State Representative,District 5,1,1,Alexander M. Homich,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,f9575b9d-6079-5963-b34b-f59235dd9c60,DE,administrativeArea1,legislatorLowerBody,Delaware,ocd-division/country:us/state:de,Delaware State House district 34,ocd-division/country:us/state:de/sldl:34,State Representative,DE State House,a20987f5-fcca-4102-a7fa-7bea269d1cd6,DE State Representative,District 34,1,1,William McVay,Non-Partisan Delaware Party,Unaffiliated,https://www.facebook.com/NonPartisanDE/,,,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,cb9769ce-f8f4-51b2-b334-3d1ab7c20fe9,DE,administrativeArea1,legislatorLowerBody,Delaware,ocd-division/country:us/state:de,Delaware State House district 6,ocd-division/country:us/state:de/sldl:6,State Representative,DE State House,9e0a9604-1b4b-454b-bdee-fa07272b3612,DE State Representative,District 6,1,1,Michael Krawczuk,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,619d883c-8a1a-573e-8d37-e4ba3c53005e,DE,administrativeArea1,legislatorLowerBody,Delaware,ocd-division/country:us/state:de,Delaware State House district 23,ocd-division/country:us/state:de/sldl:23,State Representative,DE State House,96cbdd13-abb4-494b-b545-2c1906b29812,DE State Representative,District 23,1,1,Paul Baumbach,Democratic Party,Democratic Party,https://www.facebook.com/DelawareDemocraticParty/,https://www.instagram.com/deldems/,TRUE,,,,,,,,,,,,,,,,Paul_Baumbach,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,f61c86b2-5c41-529e-ad90-07c5f9ada7e3,DE,administrativeArea1,legislatorLowerBody,Delaware,ocd-division/country:us/state:de,Delaware State House district 34,ocd-division/country:us/state:de/sldl:34,State Representative,DE State House,a20987f5-fcca-4102-a7fa-7bea269d1cd6,DE State Representative,District 34,1,1,Lyndon D. Yearick,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,TRUE,,,,,,,,,,,,,,,,Lyndon_Yearick,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,eafdc548-ee18-58be-8539-946e05493504,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 14,ocd-division/country:us/state:de/sldu:14,State Senator,DE State Senate,c417ed10-a892-4e74-b3e9-805981480b5b,DE State Senator,District 14,1,1,Mark Pugh,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,dce4df32-3f48-5f55-a360-f013c6803ec0,DE,administrativeArea1,legislatorLowerBody,Delaware,ocd-division/country:us/state:de,Delaware State House district 6,ocd-division/country:us/state:de/sldl:6,State Representative,DE State House,9e0a9604-1b4b-454b-bdee-fa07272b3612,DE State Representative,District 6,1,1,Debra J. Heffernan,Democratic Party,Democratic Party,https://www.facebook.com/DelawareDemocraticParty/,https://www.instagram.com/deldems/,TRUE,,,,,,,,,,,,,,,,Debra_Heffernan,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,f4b04d43-cba4-5126-8626-780a2e16c8ec,DE,administrativeArea1,legislatorLowerBody,Delaware,ocd-division/country:us/state:de,Delaware State House district 34,ocd-division/country:us/state:de/sldl:34,State Representative,DE State House,a20987f5-fcca-4102-a7fa-7bea269d1cd6,DE State Representative,District 34,1,1,Adewunmi Ade Kuforiji,Democratic Party,Democratic Party,https://www.facebook.com/DelawareDemocraticParty/,https://www.instagram.com/deldems/,,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,3f0c4587-e186-52da-ba50-4dce8a053530,DE,administrativeArea1,legislatorLowerBody,Delaware,ocd-division/country:us/state:de,Delaware State House district 7,ocd-division/country:us/state:de/sldl:7,State Representative,DE State House,f17b5602-43af-425a-a7f4-5ce675b0c92b,DE State Representative,District 7,1,1,Shane S. Stoneman,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,f5094cbd-3d60-511a-9310-21cb548f4165,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 15,ocd-division/country:us/state:de/sldu:15,State Senator,DE State Senate,e58558bd-3522-4779-81c2-49e9ea200188,DE State Senator,District 15,1,1,David Lawson,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,TRUE,,,,,,,https://www.facebook.com/davelawsonforsenate/,,,,,,,,,David_G._Lawson,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,b3526bee-3581-5002-b3c2-c12589eec6f0,DE,administrativeArea1,legislatorLowerBody,Delaware,ocd-division/country:us/state:de,Delaware State House district 35,ocd-division/country:us/state:de/sldl:35,State Representative,DE State House,1115a7f3-dea0-4c79-b9d2-565f36c604d4,DE State Representative,District 35,1,1,Jesse R. Vanderwende,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,TRUE,,,,,,,,,,jesse35th,,,,,,Jesse_Vanderwende,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,e5838bb9-7857-578c-a570-9d5b66b7e7ce,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 16,ocd-division/country:us/state:de/sldu:16,State Senator,DE State Senate,6ca7e1d7-2ed4-4bad-bf67-85adaa4387b7,DE State Senator,District 16,1,1,Eric Buckson,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,fea6ebc6-fafa-5c8b-b1f8-79321dcbcc4e,DE,administrativeArea1,legislatorLowerBody,Delaware,ocd-division/country:us/state:de,Delaware State House district 7,ocd-division/country:us/state:de/sldl:7,State Representative,DE State House,f17b5602-43af-425a-a7f4-5ce675b0c92b,DE State Representative,District 7,1,1,Larry Lambert,Democratic Party,Democratic Party,https://www.facebook.com/DelawareDemocraticParty/,https://www.instagram.com/deldems/,TRUE,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,438195ed-7568-56f3-848d-886b7bb89100,DE,administrativeArea1,legislatorLowerBody,Delaware,ocd-division/country:us/state:de,Delaware State House district 36,ocd-division/country:us/state:de/sldl:36,State Representative,DE State House,4a875540-aa6e-460a-87c2-6d68dcd3eb15,DE State Representative,District 36,1,1,Bryan W. Shupe,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,TRUE,,,,,,,,,,,,,,,,Bryan_Shupe,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,b1a35305-8985-5c67-b6b6-94ad4f958da2,DE,administrativeArea1,legislatorLowerBody,Delaware,ocd-division/country:us/state:de,Delaware State House district 8,ocd-division/country:us/state:de/sldl:8,State Representative,DE State House,a54a8a0d-12fb-4c1a-ae32-ec9d14f66ef6,DE State Representative,District 8,1,1,Sherae'a Rae Moore,Democratic Party,Democratic Party,https://www.facebook.com/DelawareDemocraticParty/,https://www.instagram.com/deldems/,TRUE,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,af4d9bbb-0496-5468-9693-4201d6c7ef22,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 17,ocd-division/country:us/state:de/sldu:17,State Senator,DE State Senate,416c699d-dbec-4a7b-a343-77ba19c1a75b,DE State Senator,District 17,1,1,Trey Paradee,Democratic Party,Democratic Party,https://www.facebook.com/DelawareDemocraticParty/,https://www.instagram.com/deldems/,TRUE,,,,,,,,,,,,,,,,W._Charles_Paradee,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,328ba581-94e9-58fd-a5e6-bdb09d635071,DE,administrativeArea1,legislatorLowerBody,Delaware,ocd-division/country:us/state:de,Delaware State House district 37,ocd-division/country:us/state:de/sldl:37,State Representative,DE State House,02ccbc5e-14ac-4d4b-8797-38468ab90c4b,DE State Representative,District 37,1,1,Ruth Briggs King,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,TRUE,,,,,,,,,https://www.facebook.com/ruth.briggsking.1,,,,,,,Ruth_Briggs_King,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,98bdd4b0-d05e-5b8a-9132-7c3a512f3683,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 17,ocd-division/country:us/state:de/sldu:17,State Senator,DE State Senate,416c699d-dbec-4a7b-a343-77ba19c1a75b,DE State Senator,District 17,1,1,Ed Ruyter,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,31db209a-869d-5a9d-af2e-2acfcd6d5de0,DE,administrativeArea1,legislatorLowerBody,Delaware,ocd-division/country:us/state:de,Delaware State House district 8,ocd-division/country:us/state:de/sldl:8,State Representative,DE State House,a54a8a0d-12fb-4c1a-ae32-ec9d14f66ef6,DE State Representative,District 8,1,1,David W. Thomas,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,b36594e1-5c0a-5fd0-add6-579ec9971b96,DE,administrativeArea1,legislatorLowerBody,Delaware,ocd-division/country:us/state:de,Delaware State House district 38,ocd-division/country:us/state:de/sldl:38,State Representative,DE State House,e2d8ac07-ee32-4f17-b77b-8e5731893a55,DE State Representative,District 38,1,1,Ronald E. Gray,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,TRUE,,,,,,,,,,,,,,,,Ronald_E._Gray,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,a45e1cb0-a8f2-5071-8544-bfd58d3471b5,DE,administrativeArea1,legislatorLowerBody,Delaware,ocd-division/country:us/state:de,Delaware State House district 9,ocd-division/country:us/state:de/sldl:9,State Representative,DE State House,e9c15fcf-2dfb-4c7e-bcfa-fd77a4c26ed3,DE State Representative,District 9,1,1,Terrell A. Williams,Democratic Party,Democratic Party,https://www.facebook.com/DelawareDemocraticParty/,https://www.instagram.com/deldems/,,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,79869908-4e8e-5c9a-9062-e5ea0cd56cc6,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 18,ocd-division/country:us/state:de/sldu:18,State Senator,DE State Senate,1fe2a939-5a3e-439d-b907-ce6056397465,DE State Senator,District 18,1,1,Dave Wilson,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,TRUE,,,,,,,https://www.facebook.com/DaveWilsonforStateSenate/,,,,,,,,,David_L._Wilson,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,9840fb71-aeb1-5285-9974-2e39c774ed49,DE,administrativeArea1,legislatorLowerBody,Delaware,ocd-division/country:us/state:de,Delaware State House district 39,ocd-division/country:us/state:de/sldl:39,State Representative,DE State House,b09adf06-b13a-4fc3-83bc-d08669228a78,DE State Representative,District 39,1,1,Susan Clifford,Democratic Party,Democratic Party,https://www.facebook.com/DelawareDemocraticParty/,https://www.instagram.com/deldems/,,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,baaa9453-9126-5844-9212-0db11a318d33,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 18,ocd-division/country:us/state:de/sldu:18,State Senator,DE State Senate,1fe2a939-5a3e-439d-b907-ce6056397465,DE State Senator,District 18,1,1,Billy Devary,Democratic Party,Democratic Party,https://www.facebook.com/DelawareDemocraticParty/,https://www.instagram.com/deldems/,,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,3eb00636-b427-50ed-aa08-c78a25d1e148,DE,administrativeArea1,legislatorLowerBody,Delaware,ocd-division/country:us/state:de,Delaware State House district 9,ocd-division/country:us/state:de/sldl:9,State Representative,DE State House,e9c15fcf-2dfb-4c7e-bcfa-fd77a4c26ed3,DE State Representative,District 9,1,1,Kevin Hensley,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,TRUE,,,,,,,,,,,,,,,,Kevin_Hensley_(politician),,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,e1f17d5b-133a-5e7b-9eff-04dc615a324d,DE,administrativeArea1,legislatorLowerBody,Delaware,ocd-division/country:us/state:de,Delaware State House district 39,ocd-division/country:us/state:de/sldl:39,State Representative,DE State House,b09adf06-b13a-4fc3-83bc-d08669228a78,DE State Representative,District 39,1,1,Daniel B. Short,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,TRUE,,,,,,,,,,,,,,,,Daniel_Short,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,25fc8036-eb79-5e9d-8af0-faa4ec4e1ee0,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 1,ocd-division/country:us/state:de/sldu:1,State Senator,DE State Senate,4010c747-5839-4c9f-b3a7-2cc5a95e1ca9,DE State Senator,District 1,1,1,Sarah McBride,Democratic Party,Democratic Party,https://www.facebook.com/DelawareDemocraticParty/,https://www.instagram.com/deldems/,TRUE,,,,,,,,,,,,,,,,Sarah_McBride,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,c88965fa-b377-5192-b6c0-288c3447ebe9,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 19,ocd-division/country:us/state:de/sldu:19,State Senator,DE State Senate,019c0e23-e918-43e3-8762-78dc9b059155,DE State Senator,District 19,1,1,Brian G. Pettyjohn,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,TRUE,,,,,,,,,,,,,,,,Brian_G._Pettyjohn,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,312cf6d8-2970-5944-a953-6551b669bb4b,DE,administrativeArea1,legislatorLowerBody,Delaware,ocd-division/country:us/state:de,Delaware State House district 4,ocd-division/country:us/state:de/sldl:4,State Representative,DE State House,34bdbdca-ea68-4ded-9690-a8df1380512b,DE State Representative,District 4,1,1,Keegan Worley,Democratic Party,Democratic Party,https://www.facebook.com/DelawareDemocraticParty/,https://www.instagram.com/deldems/,,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,d091a0a1-7729-532b-b4ef-6ce9e0a60616,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 2,ocd-division/country:us/state:de/sldu:2,State Senator,DE State Senate,1ca9b17d-30c3-4885-910d-b15ea8574a94,DE State Senator,District 2,1,1,Darius J. Brown,Democratic Party,Democratic Party,https://www.facebook.com/DelawareDemocraticParty/,https://www.instagram.com/deldems/,TRUE,,,,,,,,,,,,,,,,Darius_J._Brown,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,be4afeb4-7176-5f66-a202-bde56bcee739,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 10,ocd-division/country:us/state:de/sldu:10,State Senator,DE State Senate,93fa3520-aa72-4115-811f-1791afa12f56,DE State Senator,District 10,1,1,Stephanie L. Hansen,Democratic Party,Democratic Party,https://www.facebook.com/DelawareDemocraticParty/,https://www.instagram.com/deldems/,TRUE,,,,,,,,,,,,,,,,Stephanie_Hansen,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,c27f61f8-09da-5688-9cc4-5d9961b62ab7,DE,administrativeArea1,legislatorLowerBody,Delaware,ocd-division/country:us/state:de,Delaware State House district 4,ocd-division/country:us/state:de/sldl:4,State Representative,DE State House,34bdbdca-ea68-4ded-9690-a8df1380512b,DE State Representative,District 4,1,1,Jeff Hilovsky,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,faf80613-d472-5711-80f0-e87eb858d2db,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 11,ocd-division/country:us/state:de/sldu:11,State Senator,DE State Senate,edc9176e-66a6-4b1a-8df7-4aa2acdea53e,DE State Senator,District 11,1,1,Bryan Townsend,Democratic Party,Democratic Party,https://www.facebook.com/DelawareDemocraticParty/,https://www.instagram.com/deldems/,TRUE,,,,,,,,,,,,,,,,Bryan_Townsend_(American_politician),,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,c33a10fd-1149-5eda-9001-37b8fd796ff5,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 20,ocd-division/country:us/state:de/sldu:20,State Senator,DE State Senate,b9067b9d-3596-4bb8-ad4f-7bae961553e4,DE State Senator,District 20,1,1,Gerald W. Hocker,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,TRUE,,,,,,,,,,,,,,,,Gerald_Hocker,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,d06bd5e1-b295-5907-9e67-d4e30bbb4cd6,DE,administrativeArea1,legislatorLowerBody,Delaware,ocd-division/country:us/state:de,Delaware State House district 4,ocd-division/country:us/state:de/sldl:4,State Representative,DE State House,34bdbdca-ea68-4ded-9690-a8df1380512b,DE State Representative,District 4,1,1,Amy S. Fresh,Independent Party,Unaffiliated,https://www.facebook.com/Independent-Party-of-Delaware-465298946822487,,,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,a9c52d71-8406-529f-a993-d5eb0b063b1c,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 21,ocd-division/country:us/state:de/sldu:21,State Senator,DE State Senate,bd498c56-c08e-44b6-8363-959cbf8e8780,DE State Senator,District 21,1,1,Sonja Mehaffey,Non-Partisan Delaware Party,Unaffiliated,https://www.facebook.com/NonPartisanDE/,,,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,0aa5fed8-1e39-5af4-8572-b3ac9eb828d6,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 12,ocd-division/country:us/state:de/sldu:12,State Senator,DE State Senate,203037a2-ea89-4c16-910c-5dedbdac3125,DE State Senator,District 12,1,1,Nicole Poore,Democratic Party,Democratic Party,https://www.facebook.com/DelawareDemocraticParty/,https://www.instagram.com/deldems/,TRUE,,,,,,,,,,,,,,,,Nicole_Poore,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,f34609b8-a79b-58dc-abf0-77ff5fe1a456,DE,administrativeArea1,legislatorLowerBody,Delaware,ocd-division/country:us/state:de,Delaware State House district 40,ocd-division/country:us/state:de/sldl:40,State Representative,DE State House,75be1771-f7eb-45f9-8f5c-a22d14b208e1,DE State Representative,District 40,1,1,Timothy D. Dukes,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,TRUE,,,,,,,,,,,,,,,,Timothy_Dukes,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,e1076320-450e-5683-905f-25ced2de6222,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 12,ocd-division/country:us/state:de/sldu:12,State Senator,DE State Senate,203037a2-ea89-4c16-910c-5dedbdac3125,DE State Senator,District 12,1,1,James Welsh,Democratic Party,Democratic Party,https://www.facebook.com/DelawareDemocraticParty/,https://www.instagram.com/deldems/,,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,d123afe2-648d-5377-a822-0d5d3d4c4bbf,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 21,ocd-division/country:us/state:de/sldu:21,State Senator,DE State Senate,bd498c56-c08e-44b6-8363-959cbf8e8780,DE State Senator,District 21,1,1,Chris Dalton,Libertarian Party,Libertarian Party,https://www.facebook.com/LPDel/,,,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,b4875604-1ba4-5d03-af80-30c1be96294f,DE,administrativeArea1,legislatorLowerBody,Delaware,ocd-division/country:us/state:de,Delaware State House district 41,ocd-division/country:us/state:de/sldl:41,State Representative,DE State House,16c1e6c7-2639-439b-9e73-db4f6c038fd4,DE State Representative,District 41,1,1,Rich Collins,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,TRUE,,,,,,,,,,,,,,,,Richard_G._Collins,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,9241a739-5cdc-572b-ad4b-f06ef0e80767,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 21,ocd-division/country:us/state:de/sldu:21,State Senator,DE State Senate,bd498c56-c08e-44b6-8363-959cbf8e8780,DE State Senator,District 21,1,1,Bryant L. Richardson,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,TRUE,,,,,,,,,https://www.facebook.com/bryant.richardson.18,,,,,,,Bryant_Richardson,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,aaebcf1d-9710-54c2-9046-deecde15f90b,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 12,ocd-division/country:us/state:de/sldu:12,State Senator,DE State Senate,203037a2-ea89-4c16-910c-5dedbdac3125,DE State Senator,District 12,1,1,Bill Alexander,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,22bda152-a610-58af-b8da-c6975ee5de5e,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 13,ocd-division/country:us/state:de/sldu:13,State Senator,DE State Senate,a3b51b14-b216-40fd-8711-4230ef50dbc9,DE State Senator,District 13,1,1,Marie Pinkney,Democratic Party,Democratic Party,https://www.facebook.com/DelawareDemocraticParty/,https://www.instagram.com/deldems/,TRUE,,,,,,,,,,,,,,,,Marie_Pinkney,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,2861dfa7-dfba-5814-8bb5-1ae0262fd05f,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 3,ocd-division/country:us/state:de/sldu:3,State Senator,DE State Senate,01d08d3b-83e7-434e-8fb7-53e6902e9ba0,DE State Senator,District 3,1,1,S. Elizabeth Lockman,Democratic Party,Democratic Party,https://www.facebook.com/DelawareDemocraticParty/,https://www.instagram.com/deldems/,TRUE,,,,,,,,,,,,,,,,Elizabeth_Lockman,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
