Pre-Filing ID,Candidate UUID,State,Level,Role,Jurisdiction,Jurisdiction OCDID,Electoral District,Electoral District OCDID,Office Category,Body Name,Office UUID,Office Name,Seat,Number Voting,Number Elected,Candidate Name,Candidate Party Registration,Candidate Party Roll Up,State Party FBID,State Party IG,Incumbent,Phone,Mailing Address,Website (Campaign),Website (Personal),Email,Photo URL,Facebook URL (Campaign),Facebook URL (Gov),Facebook URL (Personal),Twitter Name (Campaign),Twitter Name (Gov),Twitter Name (Personal),Instagram URL (Campaign),Instagram URL (Gov),Instagram URL (Personal),Wiki Word,Youtube (Campaign),Youtube (Gov),Youtube (Personal),County,Source,Source Type,Candidate Status,Inactive Date
,a7413bde-9a03-5878-92a6-edc7246fbd2d,MA,administrativeArea1,governmentOfficer,Massachusetts,ocd-division/country:us/state:ma,Massachusetts,ocd-division/country:us/state:ma,Secretary of State,,282d4c53-532b-40e3-9b2f-ea245c7a970e,MA Secretary of State,,1,1,William Francis Galvin,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,William_F._Galvin,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,74de7dbb-7a79-5201-b73c-a099745d590e,MA,administrativeArea1,governmentOfficer,Massachusetts,ocd-division/country:us/state:ma,Massachusetts,ocd-division/country:us/state:ma,Secretary of State,,282d4c53-532b-40e3-9b2f-ea245c7a970e,MA Secretary of State,,1,1,Rayla Campbell,Republican Party,Republican Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,c99a23a3-ad8a-5406-a96c-069cf2b89dbb,MA,administrativeArea1,governmentOfficer,Massachusetts,ocd-division/country:us/state:ma,Massachusetts,ocd-division/country:us/state:ma,Secretary of State,,282d4c53-532b-40e3-9b2f-ea245c7a970e,MA Secretary of State,,1,1,Juan Sanchez,Green-Rainbow Party,Green-Rainbow Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,379edc15-b8a3-5bc4-bf7b-f7210501922f,MA,administrativeArea2,governmentOfficer,Middlesex County,ocd-division/country:us/state:ma/county:middlesex,Middlesex County,ocd-division/country:us/state:ma/county:middlesex,Sheriff,,824337c3-5510-4807-ad8a-aa9d153a0860,Middlesex County Sheriff,,1,1,Peter J. Koutoujian,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,https://www.facebook.com/PeterKoutoujian/,,,,,,,Peter_Koutoujian,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,3962d93b-2f3f-5a97-be45-51ba1e50e529,MA,country,legislatorLowerBody,United States,ocd-division/country:us,Massachusetts's 7th congressional district,ocd-division/country:us/state:ma/cd:7,U.S. Representative,U.S. House of Representatives,dc634f92-93e5-4fe8-b71e-9c3dbba226a7,U.S. Representative,District 7,1,1,Ayanna S. Pressley,Democratic Party,Democratic Party,,,TRUE,,,,,,,https://www.facebook.com/ayannapressley2/,,,,,,,,,Ayanna_Pressley,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,5bb3f0d2-9a73-500e-8401-3a7c1abbcb87,MA,administrativeArea1,headOfGovernment,Massachusetts,ocd-division/country:us/state:ma,Massachusetts,ocd-division/country:us/state:ma,Governor,,4c16cf8c-dda2-4758-a9b5-2af7c26f4061,Governor of Massachusetts,,1,1,Maura Healey,Democratic Party,Democratic Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,e6258528-a6ee-5a16-bd3c-7b6fe910fa18,MA,country,legislatorLowerBody,United States,ocd-division/country:us,Massachusetts's 8th congressional district,ocd-division/country:us/state:ma/cd:8,U.S. Representative,U.S. House of Representatives,2608661d-9d5d-44ec-ae95-7ebb89d3cf25,U.S. Representative,District 8,1,1,Stephen F. Lynch,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,Stephen_F._Lynch,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,06ddfd42-0fa3-58c5-9789-cf8265587c4c,MA,administrativeArea2,governmentOfficer,Nantucket County,ocd-division/country:us/state:ma/county:nantucket,Nantucket County,ocd-division/country:us/state:ma/county:nantucket,Sheriff,,39a6f138-b88c-4da6-bdb8-47cf300c3538,Nantucket County Sheriff,,1,1,James A. Perelman,Democratic Party,Democratic Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,ed6806fd-c573-5b28-be79-233c8a03c4cf,MA,administrativeArea1,headOfGovernment,Massachusetts,ocd-division/country:us/state:ma,Massachusetts,ocd-division/country:us/state:ma,Governor,,4c16cf8c-dda2-4758-a9b5-2af7c26f4061,Governor of Massachusetts,,1,1,Kevin Reed,Libertarian Party,Libertarian Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,6eb11cef-af25-502b-86d7-fc865951a2d2,MA,administrativeArea2,governmentOfficer,Nantucket County,ocd-division/country:us/state:ma/county:nantucket,Nantucket County,ocd-division/country:us/state:ma/county:nantucket,Sheriff,,39a6f138-b88c-4da6-bdb8-47cf300c3538,Nantucket County Sheriff,,1,1,David J. Aguiar,Independent Party,Independent Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,99508377-c20d-558f-a492-a1a84ad3b9ee,MA,country,legislatorLowerBody,United States,ocd-division/country:us,Massachusetts's 8th congressional district,ocd-division/country:us/state:ma/cd:8,U.S. Representative,U.S. House of Representatives,2608661d-9d5d-44ec-ae95-7ebb89d3cf25,U.S. Representative,District 8,1,1,Robert G. Burke,Republican Party,Republican Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,0a2de6e7-358a-5d91-81ac-db03cad50f33,MA,administrativeArea1,headOfGovernment,Massachusetts,ocd-division/country:us/state:ma,Massachusetts,ocd-division/country:us/state:ma,Governor,,4c16cf8c-dda2-4758-a9b5-2af7c26f4061,Governor of Massachusetts,,1,1,Geoff Diehl,Republican Party,Republican Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,7869dc49-a7ff-5d5c-9541-c1666bc83f36,MA,country,legislatorLowerBody,United States,ocd-division/country:us,Massachusetts's 9th congressional district,ocd-division/country:us/state:ma/cd:9,U.S. Representative,U.S. House of Representatives,b0b58754-7f4c-430b-891e-df470154083a,U.S. Representative,District 9,1,1,Jesse G. Brown,Republican Party,Republican Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,05ef613b-4855-5234-898d-2cb0c6e4ca2f,MA,administrativeArea2,governmentOfficer,Norfolk County,ocd-division/country:us/state:ma/county:norfolk,Norfolk County,ocd-division/country:us/state:ma/county:norfolk,Sheriff,,41cef5f7-f7c2-42ac-9afd-078e955bbc81,Norfolk County Sheriff,,1,1,Patrick W. Mcdermott,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,35702f7c-7799-5906-941e-6e0506065bd8,MA,country,legislatorLowerBody,United States,ocd-division/country:us,Massachusetts's 9th congressional district,ocd-division/country:us/state:ma/cd:9,U.S. Representative,U.S. House of Representatives,b0b58754-7f4c-430b-891e-df470154083a,U.S. Representative,District 9,1,1,Bill Keating,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,Bill_Keating_(politician),,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,fdec36f5-8c7a-5c2c-b1a8-1eff720c3789,MA,administrativeArea1,governmentOfficer,Massachusetts,ocd-division/country:us/state:ma,Massachusetts,ocd-division/country:us/state:ma,State Auditor,,84fe2e73-1ab7-4f34-aade-a23b9daa27ac,MA State Auditor,,1,1,Gloria A. Caballero-Roca,Green-Rainbow Party,Green-Rainbow Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,21b4370b-6003-5865-886b-af0f9275cb78,MA,administrativeArea2,legislatorUpperBody,Norfolk County,ocd-division/country:us/state:ma/county:norfolk,Norfolk County,ocd-division/country:us/state:ma/county:norfolk,County Legislator,Norfolk County Board of Commissioners,7bc2b8da-436a-457e-8d85-e238709b8993,Norfolk County Commissioner,,1,1,Peter H. Collins,Democratic Party,Democratic Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,5ae7a9c3-7711-5183-95f6-167c96498866,MA,administrativeArea2,governmentOfficer,Barnstable County,ocd-division/country:us/state:ma/county:barnstable,Barnstable County,ocd-division/country:us/state:ma/county:barnstable,Sheriff,,03758a72-23c7-4433-afcf-f24d94d6ed62,Barnstable County Sheriff,,1,1,Timothy R. Whelan,Republican Party,Republican Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,8b64b7ca-424e-5313-b548-4e12a30ad752,MA,administrativeArea1,governmentOfficer,Massachusetts,ocd-division/country:us/state:ma,Massachusetts,ocd-division/country:us/state:ma,State Auditor,,84fe2e73-1ab7-4f34-aade-a23b9daa27ac,MA State Auditor,,1,1,Dominic Giannone III,Workers Party,Workers Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,63ee615f-cbe2-5b3b-9692-1a26a2f57f82,MA,administrativeArea2,governmentOfficer,Barnstable County,ocd-division/country:us/state:ma/county:barnstable,Barnstable County,ocd-division/country:us/state:ma/county:barnstable,Sheriff,,03758a72-23c7-4433-afcf-f24d94d6ed62,Barnstable County Sheriff,,1,1,Donna D. Buckley,Democratic Party,Democratic Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,63933d81-e930-5b44-b098-3ff375490167,MA,administrativeArea2,legislatorUpperBody,Norfolk County,ocd-division/country:us/state:ma/county:norfolk,Norfolk County,ocd-division/country:us/state:ma/county:norfolk,County Legislator,Norfolk County Board of Commissioners,7bc2b8da-436a-457e-8d85-e238709b8993,Norfolk County Commissioner,,1,1,Matthew J. Sheehan,Independent Party,Independent Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,8d170342-b224-5222-a305-3bbe405280e9,MA,administrativeArea1,governmentOfficer,Massachusetts,ocd-division/country:us/state:ma,Massachusetts,ocd-division/country:us/state:ma,State Auditor,,84fe2e73-1ab7-4f34-aade-a23b9daa27ac,MA State Auditor,,1,1,Diana Dizoglio,Democratic Party,Democratic Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,fab9901d-9529-52ec-a6fd-f420fb9c9c38,MA,administrativeArea2,legislatorUpperBody,Plymouth County,ocd-division/country:us/state:ma/county:plymouth,Plymouth County,ocd-division/country:us/state:ma/county:plymouth,County Legislator,Plymouth County Board of Commissioners,0bccfd93-0ba7-4f78-8513-4d0784b8a746,Plymouth County Commissioner,,1,1,Sandra M. Wright,Republican Party,Republican Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,18135a58-6f8e-560c-a887-c578b2a935e4,MA,administrativeArea2,legislatorUpperBody,Plymouth County,ocd-division/country:us/state:ma/county:plymouth,Plymouth County,ocd-division/country:us/state:ma/county:plymouth,County Legislator,Plymouth County Board of Commissioners,0bccfd93-0ba7-4f78-8513-4d0784b8a746,Plymouth County Commissioner,,1,1,Alex A. Bezanson,Democratic Party,Democratic Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,2638b537-aba6-598a-8d12-40fd03a115f4,MA,administrativeArea2,executiveCouncil,Barnstable County,ocd-division/country:us/state:ma/county:barnstable,Barnstable County,ocd-division/country:us/state:ma/county:barnstable,County Legislator,Barnstable County Commissioners,e1373b35-11ae-497c-9a7f-a1009cb2e389,Barnstable County Commissioner,,1,1,"Ronald R. Beaty, Jr.",Republican Party,Republican Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,7c2378af-c95a-5420-b5f1-87d40fa854fe,MA,administrativeArea2,executiveCouncil,Barnstable County,ocd-division/country:us/state:ma/county:barnstable,Barnstable County,ocd-division/country:us/state:ma/county:barnstable,County Legislator,Barnstable County Commissioners,e1373b35-11ae-497c-9a7f-a1009cb2e389,Barnstable County Commissioner,,1,1,Ronald J. Bergstrom,Democratic Party,Democratic Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,e969de1e-277f-5f65-8f37-b63fe6f7c334,MA,administrativeArea1,governmentOfficer,Massachusetts,ocd-division/country:us/state:ma,Massachusetts,ocd-division/country:us/state:ma,State Auditor,,84fe2e73-1ab7-4f34-aade-a23b9daa27ac,MA State Auditor,,1,1,Daniel Riek,Libertarian Party,Libertarian Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,5dd3b403-4694-589f-9cf5-ab7b3822f6e3,MA,administrativeArea2,governmentOfficer,Berkshire County,ocd-division/country:us/state:ma/county:berkshire,Berkshire County,ocd-division/country:us/state:ma/county:berkshire,Sheriff,,84917651-bfc2-4cd9-927e-f97048a6c87b,Berkshire County Sheriff,,1,1,Thomas N. Bowler,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,a3d5202f-7a8b-5c82-896c-1e4b4cd82e14,MA,administrativeArea2,governmentOfficer,Plymouth County,ocd-division/country:us/state:ma/county:plymouth,Plymouth County,ocd-division/country:us/state:ma/county:plymouth,Sheriff,,ab87a7c6-350e-432d-856f-402094831cc3,Plymouth County Sheriff,,1,1,"Joseph Daniel Mcdonald, Jr.",Republican Party,Republican Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,aa1573ea-8f55-50be-93c0-7e28235a591f,MA,administrativeArea1,governmentOfficer,Massachusetts,ocd-division/country:us/state:ma,Massachusetts,ocd-division/country:us/state:ma,State Auditor,,84fe2e73-1ab7-4f34-aade-a23b9daa27ac,MA State Auditor,,1,1,Anthony Amore,Republican Party,Republican Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,8b2638e0-6ded-5f8f-a070-9eb4cc32917b,MA,administrativeArea2,governmentOfficer,Suffolk County,ocd-division/country:us/state:ma/county:suffolk,Suffolk County,ocd-division/country:us/state:ma/county:suffolk,Sheriff,,b69e30b1-4e10-4d52-bd23-9d42db55678e,Suffolk County Sheriff,,1,1,Steven W. Tompkins,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,0dfba1f7-bce5-509e-9ace-bedeac099b35,MA,administrativeArea2,governmentOfficer,Worcester County,ocd-division/country:us/state:ma/county:worcester,Worcester County,ocd-division/country:us/state:ma/county:worcester,Sheriff,,175cce5b-7cec-4f16-b8e9-d14d8f418108,Worcester County Sheriff,,1,1,Lewis G. Evangelidis,Republican Party,Republican Party,,,TRUE,,,,,,,,,,,,,,,,Lewis_Evangelidis,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,5d4c3363-37ed-5d6a-84f9-061a4417c493,MA,administrativeArea2,governmentOfficer,Bristol County,ocd-division/country:us/state:ma/county:bristol,Bristol County,ocd-division/country:us/state:ma/county:bristol,Sheriff,,b70d3c47-9920-4e75-b648-598dbe28ef15,Bristol County Sheriff,,1,1,Thomas M. Hodgson,Republican Party,Republican Party,,,TRUE,,,,,,,,,,,,,,,,Thomas_M._Hodgson,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,922aa748-1e4a-5994-910d-222852f36c48,MA,administrativeArea2,governmentOfficer,Bristol County,ocd-division/country:us/state:ma/county:bristol,Bristol County,ocd-division/country:us/state:ma/county:bristol,Sheriff,,b70d3c47-9920-4e75-b648-598dbe28ef15,Bristol County Sheriff,,1,1,Paul R. Heroux,Democratic Party,Democratic Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,6688c679-8e16-5449-a0d8-4d167b79342c,MA,administrativeArea1,governmentOfficer,Massachusetts,ocd-division/country:us/state:ma,Massachusetts,ocd-division/country:us/state:ma,Attorney General,,97fd912d-a25d-4c8d-bf70-20829a112f51,MA State Attorney General,,1,1,James R. Mcmahon III,Republican Party,Republican Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,c2c522ae-feec-5a3d-9619-a05b8a3e4f29,MA,administrativeArea2,legislatorUpperBody,Bristol County,ocd-division/country:us/state:ma/county:bristol,Bristol County,ocd-division/country:us/state:ma/county:bristol,County Legislator,Bristol County Board of Commissioners,d2913ed9-41d8-48bb-97db-e44c1344a426,Bristol County Commissioner,,1,1,John Thomas Saunders,Democratic Party,Democratic Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,96fbf98c-d850-550b-a400-ab6665abd6f2,MA,administrativeArea2,governmentOfficer,Worcester County,ocd-division/country:us/state:ma/county:worcester,Worcester County,ocd-division/country:us/state:ma/county:worcester,Sheriff,,175cce5b-7cec-4f16-b8e9-d14d8f418108,Worcester County Sheriff,,1,1,David M. Fontaine,Democratic Party,Democratic Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,58e81599-8274-5771-b448-4bba85a64686,MA,administrativeArea1,governmentOfficer,Massachusetts,ocd-division/country:us/state:ma,Massachusetts,ocd-division/country:us/state:ma,Attorney General,,97fd912d-a25d-4c8d-bf70-20829a112f51,MA State Attorney General,,1,1,Andrea Joy Campbell,Democratic Party,Democratic Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,65a869b6-d564-5f29-925a-a743b0464a7d,MA,administrativeArea1,executiveCouncil,Massachusetts,ocd-division/country:us/state:ma,Massachusetts Governor's Council District 1,ocd-division/country:us/state:ma/executive_council:1,Executive Council Member,MA Governor's Council,ea0b0f47-03fe-49e9-a181-3b04a5a32e4f,MA Governor's Council Member,District 1,1,1,Joseph C. Ferreira,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,https://www.facebook.com/joe.ferreira.9235,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,f26e2988-a0da-5251-9839-9b7c5cf8f1fe,MA,administrativeArea1,executiveCouncil,Massachusetts,ocd-division/country:us/state:ma,Massachusetts Governor's Council District 2,ocd-division/country:us/state:ma/executive_council:2,Executive Council Member,MA Governor's Council,f5c4499d-22dd-446a-8b69-12cf85688b82,MA Governor's Council Member,District 2,1,1,Robert L. Jubinville,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,Robert_Jubinville,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,2e6285c9-7b7a-5442-8788-3bf871f685af,MA,administrativeArea2,legislatorUpperBody,Dukes County,ocd-division/country:us/state:ma/county:dukes,Dukes County,ocd-division/country:us/state:ma/county:dukes,County Legislator,Dukes County Board of Commissioners,28b240e1-600b-4fc8-9b7f-52ae4482aefb,Dukes County Commissioner,,7,7,Tristan R. Israel,Democratic Party,Democratic Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,3cf162ee-f73d-5313-ad34-7f1314e6dc61,MA,administrativeArea2,legislatorUpperBody,Dukes County,ocd-division/country:us/state:ma/county:dukes,Dukes County,ocd-division/country:us/state:ma/county:dukes,County Legislator,Dukes County Board of Commissioners,28b240e1-600b-4fc8-9b7f-52ae4482aefb,Dukes County Commissioner,,7,7,Richard G. Wharton,Democratic Party,Democratic Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,cc5d4abf-b9e4-56b6-820c-3432543b6f41,MA,administrativeArea1,governmentOfficer,Massachusetts,ocd-division/country:us/state:ma,Massachusetts,ocd-division/country:us/state:ma,State Treasurer,,a1e7e0ea-1f07-4a83-894b-4847cadb58d9,MA State Treasurer,,1,1,Deborah B. Goldberg,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,Deb_Goldberg,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,80b96f78-7072-59fb-b009-0f8b1872de4e,MA,administrativeArea2,legislatorUpperBody,Dukes County,ocd-division/country:us/state:ma/county:dukes,Dukes County,ocd-division/country:us/state:ma/county:dukes,County Legislator,Dukes County Board of Commissioners,28b240e1-600b-4fc8-9b7f-52ae4482aefb,Dukes County Commissioner,,7,7,James Wilson Klingensmith,Democratic Party,Democratic Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,e3886e63-502f-5e1e-bc6b-d8839180dede,MA,administrativeArea2,legislatorUpperBody,Dukes County,ocd-division/country:us/state:ma/county:dukes,Dukes County,ocd-division/country:us/state:ma/county:dukes,County Legislator,Dukes County Board of Commissioners,28b240e1-600b-4fc8-9b7f-52ae4482aefb,Dukes County Commissioner,,7,7,Douglas Ruskin,Democratic Party,Democratic Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,d39464b8-f958-5b18-ab48-a983a898abc2,MA,administrativeArea1,executiveCouncil,Massachusetts,ocd-division/country:us/state:ma,Massachusetts Governor's Council District 2,ocd-division/country:us/state:ma/executive_council:2,Executive Council Member,MA Governor's Council,f5c4499d-22dd-446a-8b69-12cf85688b82,MA Governor's Council Member,District 2,1,1,Dashe M. Videira,Republican Party,Republican Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,cb349cd9-7ce9-5e46-bb6a-bba821f1decd,MA,administrativeArea1,executiveCouncil,Massachusetts,ocd-division/country:us/state:ma,Massachusetts Governor's Council District 3,ocd-division/country:us/state:ma/executive_council:3,Executive Council Member,MA Governor's Council,81e7f4a5-5148-4f3b-a986-3ffcd8b83dcf,MA Governor's Council Member,District 3,1,1,Marilyn M. Petitto Devaney,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,https://www.facebook.com/marilyn.petittodevaney,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,c989cb91-d6da-5c72-9fe2-490199ee38a1,MA,administrativeArea1,governmentOfficer,Massachusetts,ocd-division/country:us/state:ma,Massachusetts,ocd-division/country:us/state:ma,State Treasurer,,a1e7e0ea-1f07-4a83-894b-4847cadb58d9,MA State Treasurer,,1,1,Christina Crawford,Libertarian Party,Libertarian Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,f8aa3cbb-85db-5cb5-a096-4aaacbbff2ce,MA,administrativeArea1,executiveCouncil,Massachusetts,ocd-division/country:us/state:ma,Massachusetts Governor's Council District 4,ocd-division/country:us/state:ma/executive_council:4,Executive Council Member,MA Governor's Council,4d26a756-07ed-4c3d-91e5-7756852d9cd5,MA Governor's Council Member,District 4,1,1,"Helene ""Teddy"" Macneal",Republican Party,Republican Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,1706e03a-6d2e-502e-ac91-b42026c12d49,MA,administrativeArea2,legislatorUpperBody,Dukes County,ocd-division/country:us/state:ma/county:dukes,Dukes County,ocd-division/country:us/state:ma/county:dukes,County Legislator,Dukes County Board of Commissioners,28b240e1-600b-4fc8-9b7f-52ae4482aefb,Dukes County Commissioner,,7,7,Donald R. Leopold,Democratic Party,Democratic Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,fca6f432-5dc5-51f2-991f-98fe2b4782e7,MA,administrativeArea2,legislatorUpperBody,Dukes County,ocd-division/country:us/state:ma/county:dukes,Dukes County,ocd-division/country:us/state:ma/county:dukes,County Legislator,Dukes County Board of Commissioners,28b240e1-600b-4fc8-9b7f-52ae4482aefb,Dukes County Commissioner,,7,7,Christine Catherine Todd,Democratic Party,Democratic Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,c5296825-d545-58c9-aa8f-26ab039303e7,MA,administrativeArea1,executiveCouncil,Massachusetts,ocd-division/country:us/state:ma,Massachusetts Governor's Council District 4,ocd-division/country:us/state:ma/executive_council:4,Executive Council Member,MA Governor's Council,4d26a756-07ed-4c3d-91e5-7756852d9cd5,MA Governor's Council Member,District 4,1,1,"Christopher A. Iannella, Jr.",Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,Christopher_Iannella_Jr.,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,a42add0b-f522-5c1d-9f50-21b92d6a1e85,MA,administrativeArea1,deputyHeadOfGovernment,Massachusetts,ocd-division/country:us/state:ma,Massachusetts,ocd-division/country:us/state:ma,Lieutenant Governor,,b9ae15c1-98e7-40b4-9098-8ba3282f7a76,Lieutenant Governor of Massachusetts,,1,1,Peter Everett,Libertarian Party,Libertarian Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
